tax_block,tax_lot,council_district,address,bldgclass,ownername,unitsres,bbl,borocode,issue_date,violation_type_code,violation_number,violation_category,violation_type,house_maint_code_violate_count,is_tax_lien_sale_eligable,violation_count,has_tax_lien,has_violations,is_residential,unitsres_zero,zombie_score,likely_zombie,borough
5608,31,38.0,4414 FT HAMILTON PARKWAY,S1,"ENGELBERG, DAVID",1.0,3056080031,3.0,20191108,LBLVIO,09826,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
733,25,38.0,848 43 STREET,C6,ADVANCE HOMES ASSN,36.0,3007330025,3.0,20230620,LBLVIO,28290,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,0.0,1.0,0,1,1,0,2.5,0,Brooklyn
1999,37,36.0,1163 FULTON STREET,V1,SSA REO ASSETS 08 LLC,0.0,3019990037,3.0,20091231,LBLVIO,12650,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,0,1,6.5,1,Brooklyn
2762,365,17.0,1399 LAFAYETTE AVENUE,P5,THE POINT COMMUNITY DEVEL CORP,0.0,2027620365,2.0,20010227,LL6291,09757,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Bronx
1780,71,21.0,108-33 ROOSEVELT AVENUE,B2,"QUINONES, JULIO",2.0,4017800071,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5302,40,39.0,3461 FT HAMILTON PARKWAY,F9,3449-3461 HAMILTON FT LLC,0.0,3053020040,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Brooklyn
5619,7501,38.0,4608 10 AVENUE,R2,WEST SIDE MANOR CONDOMINIUM ASSOC,16.0,3056197501,3.0,20230630,LBLVIO,22518,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,6.0,1.0,6.0,1,1,0,0,8.0,1,Brooklyn
2000,7501,36.0,1240 BEDFORD AVENUE,R4,THE BEDFORD PLACE CONDOMINIUMS,43.0,3020007501,3.0,20230620,LBLVIO,29316,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,7.0,0.0,7.0,0,1,0,0,5.5,1,Brooklyn
8390,22,46.0,1463 EAST 68 STREET,B9,ELEANOR GERBINO,2.0,3083900022,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5352,2,13.0,2845 WATERBURY AVENUE,B1,"CALHOUN, WILLIAM",2.0,2053520002,2.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Bronx
5457,35,20.0,158-10 46 AVENUE,B3,WAI FOON WAVY PANG YU,2.0,4054570035,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
6980,39,24.0,73 AVENUE,V0,SUSSMAN DEBBIE,0.0,4069800039,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Queens
7952,17,23.0,86-41 RANGE STREET,B3,"NAIR, BALAKRISHNAN",2.0,4079520017,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
16137,38,32.0,151 BEACH 91 STREET,C1,KAROWOFELA ENTERPRISES INC.,7.0,4161370038,4.0,no violations,no violations,no violations,no violations,no violations,10.0,1.0,10.0,1,0,1,0,8.0,1,Queens
1780,76,21.0,108-23 ROOSEVELT AVENUE,S2,"ARICHAVALA, MAURO A",2.0,4017800076,4.0,20230630,LBLVIO,17041,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Queens
5373,31,13.0,2846 HARRINGTON AVENUE,A1,ANGELA PRISCIANDARO-STOCKER IRREVOCABLE  LIVING TRU,1.0,2053730031,2.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Bronx
4754,37,50.0,471 PROMENADE AVENUE,V0,CITY OF NEW YORK,0.0,5047540037,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Staten Island
7895,44,46.0,5002 AVENUE N,S9,UTICAN LLC,4.0,3078950044,3.0,20130301,LBLVIO,12348,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,4.0,0.0,4.0,0,1,0,0,4.0,0,Brooklyn
7597,52,45.0,1704 FLATBUSH AVENUE,S1,"QAHIRA SMALLS, TRUSTEE",1.0,3075970052,3.0,19940725,LL6291,03896,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
7801,24,46.0,1291 EAST 53 STREET,C0,"BOREL, PURNEL",3.0,3078010024,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7799,3,46.0,5117 AVENUE K,A9,"LOUIS, SACHILINE CESAR JEAN",1.0,3077990003,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
8900,18,46.0,39 CANTON COURT,A1,"WEI, HONG",1.0,3089000018,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2820,95,49.0,1 EDGEWATER STREET,O3,ONE EDGEWATER EQUITIES LLC,0.0,5028200095,5.0,20180202,BENCH,00397,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Staten Island
5091,68,40.0,2807 CHURCH AVENUE,S1,15 EAST 19TH LLC,1.0,3050910068,3.0,19950829,LL6291,28933,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,2.0,0.0,2.0,0,1,0,0,3.0,0,Brooklyn
7597,74,45.0,1683 FLATBUSH AVENUE,S2,JOYCE FRANCIS,2.0,3075970074,3.0,20230630,LBLVIO,33768,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,8.0,1.0,8.0,1,1,0,0,9.0,1,Brooklyn
8522,23,46.0,2043 EAST 36 STREET,A5,THE JAMES F. RESCINITI REVOCABLE LIVING  TRUST,1.0,3085220023,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
7610,56,23.0,61-35 220 STREET,O5,ASSOCIATION FOR NEUROLOGICALLY IMPAIRED  BRAIN,0.0,4076100056,4.0,20190802,BENCH,01934,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
5638,43,38.0,983 50 STREET,B1,983 REALTY HOLDINGS LLC,2.0,3056380043,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4764,22,45.0,528 EAST 54 STREET,B1,"BROWN, LIONEL",2.0,3047640022,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5603,26,44.0,1146 43 STREET,B2,BELLOCCI LEONARDO,2.0,3056030026,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
8702,98,48.0,8 BRIGHTON 10 COURT,B1,"EKICI, ISMAIL",2.0,3087020098,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
8129,131,19.0,43-29 CORNELL LANE,A1,"LONG, JIE YING",1.0,4081290131,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5043,10,40.0,1919 BEDFORD AVENUE,O7,1919 BEDFORD REALTY LLC,0.0,3050430010,3.0,20230425,LBLVIO,18911,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,0,1,6.5,1,Brooklyn
7683,12,23.0,69-18 225 STREET,B3,"TSAI, CHAO WEN",2.0,4076830012,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
3845,48,41.0,263 LOTT AVENUE,B1,JIMMY E. HODGES,2.0,3038450048,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
8545,8,46.0,2081 EAST 53 PLACE,B9,TOWER 2081 REALTY LLC,2.0,3085450008,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
5219,4,45.0,1908 NEWKIRK AVENUE,C1,"NEWKIRK NOSTRAND EAST SPE OWNER, LLC",22.0,3052190004,3.0,20231102,BENCH,00366,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,44.0,1.0,44.0,1,1,1,0,27.0,1,Brooklyn
3866,148,42.0,660 HINSDALE STREET,A5,"LIVINGSTON, VIVIENNE",1.0,3038660148,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2766,92,17.0,1315 RANDALL AVENUE,F5,A & M CARPENTRY DESIGNS CORP.,0.0,2027660092,2.0,19930517,LL6291,02247,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Bronx
8513,17,46.0,1879 EAST 52 STREET,B1,"SIMPSON, ALTHEA",2.0,3085130017,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
6757,56,24.0,61-50 162 STREET,S2,162 MANAGEMENT INC,2.0,4067570056,4.0,20200117,LBLVIO,02796,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Queens
4421,13,42.0,1068 BARBEY STREET,C0,MILES ASTLEY G,3.0,3044210013,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5202,19,20.0,45-36 BOWNE STREET,V0,HINDU TEMPLE SOCIETYOF NORTH AMERICA,0.0,4052020019,4.0,20170405,AEUHAZ1,00370,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
4638,24,41.0,825 LENOX ROAD,C2,825 LENOX ROAD LLC,6.0,3046380024,3.0,20150303,LBLVIO,11027,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,9.0,0.0,9.0,0,1,1,0,6.5,1,Brooklyn
1831,10,21.0,127-10 35 AVENUE,G2,"ZAVALA, KILLIAN",0.0,4018310010,4.0,20130703,AEUHAZ1,00219,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
5011,47,20.0,142-07 38 AVENUE,C0,"LI, XIN QUAN",3.0,4050110047,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5370,6,39.0,116 AVENUE C,C1,SANDVIP REALTY CORP.,12.0,3053700006,3.0,20180406,LBLVIO,07303,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,31.0,0.0,31.0,0,1,1,0,17.5,1,Brooklyn
5193,1,20.0,43-57 UNION STREET,D4,FRANCONIA VILL CORP,60.0,4051930001,4.0,20130603,BENCH,01191,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,1,0,2.0,0,Queens
7660,57,23.0,64-56 CLOVERDALE BOULEVARD,B3,GLOBAL ESTATE LLC,2.0,4076600057,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7133,16,24.0,69-24 181 STREET,A1,"KOYENOV, SAM",1.0,4071330016,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
1807,12,36.0,178 QUINCY STREET,C0,7 STARS ASSOCIATION LLC,3.0,3018070012,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5043,10,40.0,1919 BEDFORD AVENUE,O7,1919 BEDFORD REALTY LLC,0.0,3050430010,3.0,20230620,LBLVIO,31914,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,0,1,6.5,1,Brooklyn
805,60,50.0,181 HAROLD STREET,B9,MAGORI FAMILY RESIDENCE TRUST,2.0,5008050060,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
1247,1,35.0,159 ROGERS AVENUE,S9,OLUFEMI FALADE,6.0,3012470001,3.0,19970916,LL6291,218567,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,13.0,1.0,13.0,1,1,0,0,11.5,1,Brooklyn
1282,3,35.0,261 ROGERS AVENUE,S2,"FIGARO, YVES S",2.0,3012820003,3.0,19950829,LL6291,27705,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
15913,64,31.0,66-19 BEACH CHANNEL DRIVE,K1,N & R BEACH CHANNEL DRIVE INC.,0.0,4159130064,4.0,19950829,LL6291,40810,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
2763,352,17.0,741 WHITTIER STREET,C0,RAMJOHN  WAYNE,3.0,2027630352,2.0,20201223,AEUHAZ1,00218,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,1.0,1.0,1.0,1,1,1,0,5.5,1,Bronx
4236,26,42.0,2812 PITKIN AVENUE,B2,DONNA GANGADEEN-RAMSAHAI,2.0,3042360026,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4697,2,45.0,4904 CHURCH AVENUE,S2,"4904 CHURCH AVE, LLC",2.0,3046970002,3.0,19930816,LL6291,27698,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,2.0,0.0,2.0,0,1,0,0,3.0,0,Brooklyn
6418,38,20.0,146-27 61 ROAD,B3,"GUO, WEN XUAN",2.0,4064180038,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
4684,1,50.0,512 RIGA STREET,A5,"MAMADJANOV, AZIZ",1.0,5046840001,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
5355,8,13.0,1312 EDISON AVENUE,V0,"RADONCIC, ELVIR",0.0,2053550008,2.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Bronx
7974,35,45.0,773 EAST 56 STREET,B1,"HOWELL, TANISHA",2.0,3079740035,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5313,43,39.0,25 CHURCH AVENUE,K2,HECTOR & RITA ALVAREZ,0.0,3053130043,3.0,20070119,LL6291,14620,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
6722,31,20.0,57-52 156 STREET,A5,"HSU, ERIC",1.0,4067220031,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
741,45,38.0,4414 8 AVENUE,S2,838 SUNSET PARK LLC,2.0,3007410045,3.0,20230620,LBLVIO,31944,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
3866,131,42.0,200 NEW LOTS AVENUE,A5,JENNIFER M. SPAULDING,1.0,3038660131,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5090,61,40.0,2549 CHURCH AVENUE,M1,EGLISE BAPTISTE/COM.FRA.,0.0,3050900061,3.0,19930601,LL6291,12318,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
5361,17,13.0,1314 HOBART AVENUE,B1,"ACEVEDO, ALEJANDRO",2.0,2053610017,2.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Bronx
3624,27,42.0,555 BRISTOL STREET,B1,"WILLIAM, WARREN A",2.0,3036240027,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
7195,68,24.0,75-43 180 STREET,A2,"DELLAMONICA, JULIA T",1.0,4071950068,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
6535,45,24.0,144-13 69 AVENUE,A5,"HARTMAN, YEHOSHUA Z",1.0,4065350045,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
8217,119,19.0,248-15 RUSHMORE AVENUE,A1,EDWARD CIACCIO,1.0,4082170119,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
2820,140,49.0,200 EDGEWATER STREET,E1,REYNOLDS SHIPYARD CORP,0.0,5028200140,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Staten Island
2766,92,17.0,1315 RANDALL AVENUE,F5,A & M CARPENTRY DESIGNS CORP.,0.0,2027660092,2.0,20010227,LL6291,09768,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Bronx
5185,78,20.0,140-19 BEECH AVENUE,C1,MONTENEGRO REALTY CORP,43.0,4051850078,4.0,20080103,LL6291,21026,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,7.0,0.0,7.0,0,1,1,0,5.5,1,Queens
4180,26,37.0,411 AUTUMN AVENUE,B2,"LOPEZ, MARIO",2.0,3041800026,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4016,26,50.0,407 TARRYTOWN AVENUE,B3,"LAN NG, YET",2.0,5040160026,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
513,5,49.0,560 BAY STREET,K4,"STATEN ISLAND BEACH, LLC",0.0,5005130005,5.0,20080103,LL6291,26546,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
1984,30,35.0,17 IRVING PLACE,B3,"HATSATOURIS, NICHOLAS",2.0,3019840030,3.0,19970922,C,02H503,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,1.0,0.0,1,1,1,0,5.0,0,Brooklyn
1974,25,36.0,1116 BEDFORD AVENUE,S5,CORPORATE EQUITY RESOURCES LLC,5.0,3019740025,3.0,no violations,no violations,no violations,no violations,no violations,1.0,1.0,1.0,1,0,0,0,3.5,0,Brooklyn
5605,53,44.0,1369 44 STREET,C2,SPREI FAMILY TRUST,5.0,3056050053,3.0,19930816,LL6291,19569,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,5.0,1.0,5.0,1,1,1,0,7.5,1,Brooklyn
7757,77,45.0,1102 EAST 54 STREET,B9,VERNA BAIN,2.0,3077570077,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2869,1,49.0,30 PARK HILL COURT,C9,FAIRWAY HOUSING ASSOC,36.0,5028690001,5.0,20180406,LBLVIO,19029,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,3.0,0.0,3.0,0,1,1,0,3.5,0,Staten Island
15931,40,31.0,145 BEACH 59 STREET,C1,"H20 HOLDING,",13.0,4159310040,4.0,20070119,LL6291,22702,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,14.0,1.0,14.0,1,1,1,0,12.0,1,Queens
513,5,49.0,560 BAY STREET,K4,"STATEN ISLAND BEACH, LLC",0.0,5005130005,5.0,20200202,BENCH,01141,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
16081,24,31.0,329 BEACH 69 STREET,C0,BECKETT HAZEL,3.0,4160810024,4.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Queens
5044,1,40.0,215 HAWTHORNE STREET,S9,215 HAWTHORNE STREET CORP,4.0,3050440001,3.0,20180406,LBLVIO,09748,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,19.0,1.0,19.0,1,1,0,0,14.5,1,Brooklyn
1971,11,36.0,138A LEXINGTON AVENUE,C7,140 LEXINGTON HOUSE LLC,21.0,3019710011,3.0,20170614,AEUHAZ1,00306,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,17.0,1.0,17.0,1,1,1,0,13.5,1,Brooklyn
7471,61,23.0,58-07 220 STREET,A0,"DOONAN, THOMAS P",1.0,4074710061,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
1328,16,40.0,150 LEFFERTS AVENUE,D1,150 LEFFERTS AVENUECOMPANY LLC,53.0,3013280016,3.0,20170212,E,9028/597698,V-DOB VIOLATION - ACTIVE,E-ELEVATOR                                                        ELEVATORREQUIRED,199.0,1.0,199.0,1,1,1,0,104.5,1,Brooklyn
1755,65,21.0,34-69 111 STREET,C3,MEI MEI ZHANG,4.0,4017550065,4.0,no violations,no violations,no violations,no violations,no violations,1.0,1.0,1.0,1,0,1,0,3.5,0,Queens
1305,1,35.0,355 ROGERS AVENUE,C7,219 REALTY GROUP,25.0,3013050001,3.0,20230630,LBLVIO,42817,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,64.0,1.0,64.0,1,1,1,0,37.0,1,Brooklyn
4660,40,41.0,175 EAST 54 STREET,C2,ALWOOD LLOYD,6.0,3046600040,3.0,19990316,LL6291,20761,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,13.0,1.0,13.0,1,1,1,0,11.5,1,Brooklyn
7896,49,46.0,5124 AVENUE N,K4,JOSEPH MAZZAFERRO,2.0,3078960049,3.0,19980504,LL6291,17631,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
1842,67,36.0,1211 FULTON STREET,V1,1211 FULTON PROPERTY LLC,0.0,3018420067,3.0,20230810,IMEGNCY,17801,V-DOB VIOLATION - ACTIVE,IMEGNCY-IMMEDIATE EMERGENCY                                             ANYTHINGOPTIONAL,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
2017,25,36.0,1156 FULTON STREET,S5,"FULTON FILMS, LLC",5.0,3020170025,3.0,20020326,LL6291,18215,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,3.0,1.0,3.0,1,1,0,0,6.5,1,Brooklyn
2820,110,49.0,181 EDGEWATER STREET,E1,181 EDGEWATER ST LLC,0.0,5028200110,5.0,20220202,BENCH,00710,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
6906,36,24.0,165-10 65 AVENUE,A2,WILLIAM ENG,1.0,4069060036,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
2155,341,50.0,1780 RICHMOND AVENUE,M1,WILLOWBROOK BAPTIST,0.0,5021550341,5.0,20230630,LBLVIO,28717,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Staten Island
5613,69,38.0,909 46 STREET,B1,"TYBERG , BENZION",2.0,3056130069,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
3633,29,50.0,147 LOCUST AVENUE,A1,"DROZDOV, MIKHAIL",1.0,5036330029,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
4691,7,41.0,1078 WILLMOHR STREET,C1,1078 WHILLMORE LLC.,12.0,3046910007,3.0,19930816,LL6291,40189,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,14.0,1.0,14.0,1,1,1,0,12.0,1,Brooklyn
6717,84,44.0,1013 EAST 15 STREET,M1,TAHARETH ISR OF FLATB,0.0,3067170084,3.0,20230630,LBLVIO,36463,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
5065,24,20.0,42-20 COLLEGE POINT BLVD,K4,W. GO LLC,2.0,4050650024,4.0,20230630,LBLVIO,11620,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Queens
5084,42,40.0,180 LENOX ROAD,D1,LENOX180 LLC,77.0,3050840042,3.0,20150610,EVCAT1,02010,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,143.0,1.0,143.0,1,1,1,0,76.5,1,Brooklyn
